lemma	lemma_orth	xpostag	llfpm10	lemma_freq	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	suffix_init	trigram	bigram1	bigram2	type
šugall	sugall	[/V][Prs.1Sg›2]	2.166726825892367	125809	l	l	2	NA	NA	NA	NA	NA	ak	šugallak	sugallak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	šugallak	a	lla	ll	la	linking vowel never
šuhint	suhint	[/V][Prs.NDef.2Pl]	0.7173226386739786	4470	n	t	2	šuhintotok	suhintotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šuhintotok	NA	NA	nt	NA	linking vowel always
sakajt	szakajt	[/V][Prs.NDef.2Sg]	-0.1384968377987882	623	j	t	2	sakajtas	szakajtasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sakajtas	NA	NA	jt	NA	linking vowel always
salajt	szalajt	[/V][Prs.NDef.2Sg]	0.31938263000194106	1788	j	t	2	salajtas	szalajtasz	as	3	-2.455863629738295	s	salajts	szalajtsz	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	Prs.NDef.2Sg (mondas)	4096	test	salajts	s	jts	jt	ts	linking vowel varies
salast	szalaszt	[/V][Prs.1Sg›2]	1.165866422570047	12556	s	t	2	NA	NA	NA	NA	NA	lak	salastlak	szalasztlak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	salastlak	l	stl	st	tl	linking vowel never
sippant	szippant	[/V][Prs.NDef.2Pl]	1.4127220368204705	22167	n	t	2	sippantotok	szippantotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	sippantotok	NA	NA	nt	NA	linking vowel always
sussant	szusszant	[/V][Prs.NDef.2Sg]	-0.2934983951893718	436	n	t	2	sussantas	szusszantasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sussantas	NA	NA	nt	NA	linking vowel always
sánt	szánt	[/V][Prs.NDef.2Pl]	2.6324130648880937	367619	n	t	1	sántotok	szántotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	sántotok	NA	NA	nt	NA	linking vowel always
tapint	tapint	[/V][Prs.1Sg›2]	1.2683849248851644	15899	n	t	2	tapintalak	tapintalak	alak	3	-2.455863629738295	lak	tapintlak	tapintlak	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tapintlak	l	ntl	nt	tl	linking vowel varies
teng	teng	[/V][Prs.NDef.2Sg]	1.0082283031273636	8734	n	g	1	tenges	tengesz	es	3	-2.455863629738295	s	tengs	tengsz	3	-2.455863629738295	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tengs	s	ngs	ng	gs	linking vowel varies
tüssent	tüsszent	[/V][Prs.NDef.2Pl]	0.8046847428986841	5466	n	t	2	tüssentetek	tüsszentetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	tüssentetek	NA	NA	nt	NA	linking vowel always
züllest	zülleszt	[/V][Prs.NDef.2Sg]	0.5057156484427785	2746	s	t	2	züllestes	züllesztesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	züllestes	NA	NA	st	NA	linking vowel always
árt	árt	[/V][Prs.1Sg›2]	2.658968559291343	390799	r	t	1	ártalak	ártalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ártalak	NA	NA	rt	NA	linking vowel always
átért	átért	[/V][Prs.NDef.2Sg]	-0.4827357761385967	282	r	t	2	NA	NA	NA	NA	NA	s	átérts	átértsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	átérts	s	rts	rt	ts	linking vowel never
beleölt	beleölt	[/V][Prs.NDef.3Pl]	0.15692022698144012	1230	l	t	3	beleöltenek	beleöltenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	beleöltenek	NA	NA	lt	NA	linking vowel always
biccent	biccent	[/V][Prs.NDef.2Pl]	0.9530543911084844	7692	n	t	2	biccentetek	biccentetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	biccentetek	NA	NA	nt	NA	linking vowel always
buḏḏant	buggyant	[/V][Prs.NDef.2Sg]	0.18791793315656935	1321	n	t	2	buḏḏantas	buggyantasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	buḏḏantas	NA	NA	nt	NA	linking vowel always
bujt	bujt	[/V][Prs.NDef.2Sg]	0.6578569503236448	3898	j	t	1	bujtas	bujtasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	bujtas	NA	NA	jt	NA	linking vowel always
čiččent	csiccsent	[/V][Prs.NDef.3Pl]	-0.6565230802847137	189	n	t	2	čiččentenek	csiccsentenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	čiččentenek	NA	NA	nt	NA	linking vowel always
čöppent	csöppent	[/V][Prs.1Sg›2]	0.2749186459280938	1614	n	t	2	čöppentelek	csöppentelek	elek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	čöppentelek	NA	NA	nt	NA	linking vowel always
dermest	dermeszt	[/V][Prs.1Sg›2]	0.6115792130380853	3504	s	t	2	dermestelek	dermesztelek	elek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	dermestelek	NA	NA	st	NA	linking vowel always
dong	dong	[/V][Prs.NDef.2Pl]	0.9073721747453984	6924	n	g	1	NA	NA	NA	NA	NA	tok	dongtok	dongtok	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	dongtok	t	ngt	ng	gt	linking vowel never
faḏast	fagyaszt	[/V][Prs.NDef.2Pl]	1.478803120085911	25810	s	t	2	faḏastotok	fagyasztotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	faḏastotok	NA	NA	st	NA	linking vowel always
fečkend	fecskend	[/V][Prs.NDef.3Pl]	-0.5656289634319388	233	n	d	2	fečkendenek	fecskendenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	fečkendenek	NA	NA	nd	NA	linking vowel always
feketéll	feketéll	[/V][Prs.NDef.3Pl]	-0.3180876684248232	412	l	l	3	feketéllenek	feketéllenek	enek	1	-2.932984884457958	nek	feketéllnek	feketéllnek	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	feketéllnek	n	lln	ll	ln	linking vowel varies
fojt	fojt	[/V][Prs.NDef.2Pl]	1.5716626503360749	31963	j	t	1	fojtotok	fojtotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	fojtotok	NA	NA	jt	NA	linking vowel always
foṉṉast	fonnyaszt	[/V][Prs.NDef.2Sg]	0.4528000743853779	2431	s	t	2	foṉṉastas	fonnyasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	foṉṉastas	NA	NA	st	NA	linking vowel always
forrast	forraszt	[/V][Prs.NDef.2Pl]	1.1291832888938251	11539	s	t	2	forrastotok	forrasztotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	forrastotok	NA	NA	st	NA	linking vowel always
fröččent	fröccsent	[/V][Prs.NDef.2Pl]	-0.2954951549454472	434	n	t	2	fröččentetek	fröccsentetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	fröččentetek	NA	NA	nt	NA	linking vowel always
ḏullast	gyullaszt	[/V][Prs.NDef.3Pl]	-0.4558636297382954	300	s	t	2	ḏullastanak	gyullasztanak	anak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	ḏullastanak	NA	NA	st	NA	linking vowel always
ḏújt	gyújt	[/V][Prs.1Sg›2]	2.117290442944573	112273	j	t	1	ḏújtalak	gyújtalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ḏújtalak	NA	NA	jt	NA	linking vowel always
hánt	hánt	[/V][Prs.1Sg›2]	0.31005316422833656	1750	n	t	1	hántalak	hántalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	hántalak	NA	NA	nt	NA	linking vowel always
hánt	hánt	[/V][Prs.NDef.2Sg]	0.31005316422833656	1750	n	t	1	hántas	hántasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	hántas	NA	NA	nt	NA	linking vowel always
ijest	ijeszt	[/V][Prs.NDef.2Pl]	1.3020382750372657	17180	s	t	2	ijestetek	ijesztetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	ijestetek	NA	NA	st	NA	linking vowel always
izzast	izzaszt	[/V][Prs.NDef.2Sg]	0.5758140809459471	3227	s	t	2	izzastas	izzasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	izzastas	NA	NA	st	NA	linking vowel always
javall	javall	[/V][Prs.NDef.2Pl]	1.2947990163957603	16896	l	l	2	javallotok	javallotok	otok	2	-2.6319548887939765	tok	javalltok	javalltok	1	-2.932984884457958	2	0.6931471805599453	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	javalltok	t	llt	ll	lt	linking vowel varies
jóltart	jóltart	[/V][Prs.NDef.2Sg]	-0.3864422209798268	352	r	t	2	jóltartas	jóltartasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	jóltartas	NA	NA	rt	NA	linking vowel always
jövest	jöveszt	[/V][Prs.NDef.3Pl]	-1.4144709445800705	33	s	t	2	jövestenek	jövesztenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	jövestenek	NA	NA	st	NA	linking vowel always
kering	kering	[/V][Prs.1Sg›2]	1.9960046439135095	84916	n	g	2	keringelek	keringelek	elek	1	-2.932984884457958	lek	keringlek	keringlek	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.1Sg›2 (mondalak)	1749	test	keringlek	l	ngl	ng	gl	linking vowel varies
keṯṯint	kettyint	[/V][Prs.1Sg›2]	-0.4544183888641145	301	n	t	2	keṯṯintelek	kettyintelek	elek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	keṯṯintelek	NA	NA	nt	NA	linking vowel always
keṯṯint	kettyint	[/V][Prs.NDef.2Sg]	-0.4544183888641145	301	n	t	2	keṯṯintes	kettyintesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	keṯṯintes	NA	NA	nt	NA	linking vowel always
keṯṯint	kettyint	[/V][Prs.NDef.2Pl]	-0.4544183888641145	301	n	t	2	keṯṯintetek	kettyintetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	keṯṯintetek	NA	NA	nt	NA	linking vowel always
kilukast	kilukaszt	[/V][Prs.NDef.2Sg]	-0.3939087856651812	346	s	t	3	kilukastas	kilukasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	kilukastas	NA	NA	st	NA	linking vowel always
kiṉiffant	kinyiffant	[/V][Prs.NDef.2Pl]	-0.20382009476518784	536	n	t	3	kiṉiffantotok	kinyiffantotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	kiṉiffantotok	NA	NA	nt	NA	linking vowel always
kiriṯṯent	kirittyent	[/V][Prs.NDef.2Sg]	-0.43744054691150935	313	n	t	3	kiriṯṯentes	kirittyentesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	kiriṯṯentes	NA	NA	nt	NA	linking vowel always
kiért	kiért	[/V][Prs.NDef.3Pl]	-0.29649698810459235	433	r	t	2	kiértenek	kiértenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kiértenek	NA	NA	rt	NA	linking vowel always
kong	kong	[/V][Prs.NDef.2Pl]	1.684612987091838	41457	n	g	1	kongotok	kongotok	otok	2	-2.6319548887939765	tok	kongtok	kongtok	1	-2.932984884457958	2	0.6931471805599453	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	kongtok	t	ngt	ng	gt	linking vowel varies
koppint	koppint	[/V][Prs.NDef.2Pl]	1.548242693541363	30285	n	t	2	koppintotok	koppintotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	koppintotok	NA	NA	nt	NA	linking vowel always
koṯṯant	kottyant	[/V][Prs.NDef.3Pl]	-0.27022705277638376	460	n	t	2	koṯṯantanak	kottyantanak	anak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	koṯṯantanak	NA	NA	nt	NA	linking vowel always
koṯṯant	kottyant	[/V][Prs.NDef.2Sg]	-0.27022705277638376	460	n	t	2	koṯṯantas	kottyantasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	koṯṯantas	NA	NA	nt	NA	linking vowel always
kurjant	kurjant	[/V][Prs.NDef.2Sg]	0.31523367673211694	1771	n	t	2	kurjantas	kurjantasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	kurjantas	NA	NA	nt	NA	linking vowel always
kövest	köveszt	[/V][Prs.NDef.3Pl]	-1.1476550494471909	61	s	t	2	kövestenek	kövesztenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kövestenek	NA	NA	st	NA	linking vowel always
lankast	lankaszt	[/V][Prs.NDef.3Pl]	-0.4661172641038483	293	s	t	2	lankastanak	lankasztanak	anak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	lankastanak	NA	NA	st	NA	linking vowel always
lappang	lappang	[/V][Prs.NDef.2Sg]	1.2723819034085184	16046	n	g	2	NA	NA	NA	NA	NA	s	lappangs	lappangsz	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	lappangs	s	ngs	ng	gs	linking vowel never
lukast	lukaszt	[/V][Prs.NDef.2Sg]	-0.30973559406005735	420	s	t	2	lukastas	lukasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	lukastas	NA	NA	st	NA	linking vowel always
löṯṯent	löttyent	[/V][Prs.NDef.3Pl]	-0.8190415321511211	130	n	t	2	löṯṯentenek	löttyentenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	löṯṯentenek	NA	NA	nt	NA	linking vowel always
löṯṯint	löttyint	[/V][Prs.1Sg›2]	0.512307884968014	2788	n	t	2	löṯṯintelek	löttyintelek	elek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	löṯṯintelek	NA	NA	nt	NA	linking vowel always
meghökkent	meghökkent	[/V][Prs.NDef.2Sg]	0.7318450566851327	4622	n	t	3	meghökkentes	meghökkentesz	es	2	-2.6319548887939765	s	meghökkents	meghökkentsz	2	-2.6319548887939765	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	meghökkents	s	nts	nt	ts	linking vowel varies
megkeṯṯint	megkettyint	[/V][Prs.NDef.3Pl]	-0.7398602861034962	156	n	t	3	megkeṯṯintenek	megkettyintenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	megkeṯṯintenek	NA	NA	nt	NA	linking vowel always
megkeṯṯint	megkettyint	[/V][Prs.NDef.2Sg]	-0.7398602861034962	156	n	t	3	megkeṯṯintes	megkettyintesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	megkeṯṯintes	NA	NA	nt	NA	linking vowel always
mellékelt	mellékelt	[/V][Prs.NDef.2Pl]	2.2051156223085515	137436	l	t	3	mellékeltetek	mellékeltetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	mellékeltetek	NA	NA	lt	NA	linking vowel always
menest	meneszt	[/V][Prs.NDef.2Pl]	1.30284645295256	17212	s	t	2	menestetek	menesztetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	menestetek	NA	NA	st	NA	linking vowel always
ṉissant	nyisszant	[/V][Prs.NDef.2Sg]	-0.141996409369142	618	n	t	2	ṉissantas	nyisszantasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	ṉissantas	NA	NA	nt	NA	linking vowel always
ṉomast	nyomaszt	[/V][Prs.NDef.2Pl]	1.3612608316801604	19690	s	t	2	ṉomastotok	nyomasztotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	ṉomastotok	NA	NA	st	NA	linking vowel always
ṉuvast	nyuvaszt	[/V][Prs.NDef.2Sg]	-0.5509678418830894	241	s	t	2	ṉuvastas	nyuvasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	ṉuvastas	NA	NA	st	NA	linking vowel always
ṉújt	nyújt	[/V][Prs.1Sg›2]	3.490448433130639	2651144	j	t	1	ṉújtalak	nyújtalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ṉújtalak	NA	NA	jt	NA	linking vowel always
omlast	omlaszt	[/V][Prs.NDef.2Sg]	-0.07867884265687722	715	s	t	2	omlastas	omlasztasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	omlastas	NA	NA	st	NA	linking vowel always
ont	ont	[/V][Prs.1Sg›2]	1.7436264299947593	47491	n	t	1	ontalak	ontalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ontalak	NA	NA	nt	NA	linking vowel always
orront	orront	[/V][Prs.NDef.2Sg]	-0.32126157645061604	409	n	t	2	orrontas	orrontasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	orrontas	NA	NA	nt	NA	linking vowel always
pattint	pattint	[/V][Prs.1Sg›2]	1.1739875154287156	12793	n	t	2	pattintalak	pattintalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	pattintalak	NA	NA	nt	NA	linking vowel always
pattint	pattint	[/V][Prs.NDef.2Pl]	1.1739875154287156	12793	n	t	2	pattintotok	pattintotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	pattintotok	NA	NA	nt	NA	linking vowel always
pedz	pedz	[/V][Prs.NDef.2Sg]	0.8305179810096391	5801	d	z	1	NA	NA	NA	NA	NA	el	pedzel	pedzel	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	pedzel	e	dze	dz	ze	linking vowel never
peṯṯent	pettyent	[/V][Prs.NDef.2Sg]	-1.853803638410333	12	n	t	2	peṯṯentes	pettyentesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	peṯṯentes	NA	NA	nt	NA	linking vowel always
pöccint	pöccint	[/V][Prs.NDef.2Pl]	0.38612117485181846	2085	n	t	2	pöccintetek	pöccintetek	etek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	pöccintetek	NA	NA	nt	NA	linking vowel always
pöffent	pöffent	[/V][Prs.NDef.2Sg]	-0.7426531862876663	155	n	t	2	pöffentes	pöffentesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	pöffentes	NA	NA	nt	NA	linking vowel always
rettent	rettent	[/V][Prs.1Sg›2]	0.951243885174646	7660	n	t	2	rettentelek	rettentelek	elek	2	-2.6319548887939765	lek	rettentlek	rettentlek	2	-2.6319548887939765	1	0	TRUE	Prs.1Sg›2 (mondalak)	1749	test	rettentlek	l	ntl	nt	tl	linking vowel varies
robbant	robbant	[/V][Prs.1Sg›2]	1.758706491233094	49169	n	t	2	robbantalak	robbantalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	robbantalak	NA	NA	nt	NA	linking vowel always
roppant	roppant	[/V][Prs.NDef.2Sg]	2.329031693498454	182817	n	t	2	roppantas	roppantasz	as	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	roppantas	NA	NA	nt	NA	linking vowel always
rossall	rosszall	[/V][Prs.NDef.2Sg]	0.28291692874607377	1644	l	l	2	NA	NA	NA	NA	NA	s	rossalls	rosszallsz	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	rossalls	s	lls	ll	ls	linking vowel never
rémist	rémiszt	[/V][Prs.1Sg›2]	0.8152806882107829	5601	s	t	2	rémistelek	rémisztelek	elek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	rémistelek	NA	NA	st	NA	linking vowel always
šercent	sercent	[/V][Prs.NDef.3Pl]	-1.2995164288783714	43	n	t	2	šercentenek	sercentenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šercentenek	NA	NA	nt	NA	linking vowel always
šetteng	setteng	[/V][Prs.NDef.3Pl]	-0.9645019359040228	93	n	g	2	šettengenek	settengenek	enek	2	-2.6319548887939765	nek	šettengnek	settengnek	2	-2.6319548887939765	1	0	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šettengnek	n	ngn	ng	gn	linking vowel varies
šetteng	setteng	[/V][Prs.NDef.2Sg]	-0.9645019359040228	93	n	g	2	NA	NA	NA	NA	NA	s	šettengs	settengsz	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šettengs	s	ngs	ng	gs	linking vowel never
šorvast	sorvaszt	[/V][Prs.1Sg›2]	0.3012792399208315	1715	s	t	2	šorvastalak	sorvasztalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	šorvastalak	NA	NA	st	NA	linking vowel always
ságuld	száguld	[/V][Prs.1Sg›2]	1.6960677532704322	42565	l	d	2	ságuldalak	száguldalak	alak	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ságuldalak	NA	NA	ld	NA	linking vowel always
sámfejt	számfejt	[/V][Prs.NDef.2Sg]	0.4032746675562354	2169	j	t	2	sámfejtes	számfejtesz	es	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sámfejtes	NA	NA	jt	NA	linking vowel always
sélest	széleszt	[/V][Prs.NDef.3Pl]	-0.4889400885398816	278	s	t	2	sélestenek	szélesztenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	sélestenek	NA	NA	st	NA	linking vowel always
šíkrasáll	síkraszáll	[/V][Prs.NDef.2Pl]	0.1816260997742153	1302	l	l	3	NA	NA	NA	NA	NA	tok	šíkrasálltok	síkraszálltok	2	-2.6319548887939765	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šíkrasálltok	t	llt	ll	lt	linking vowel never
šóhajt	sóhajt	[/V][Prs.1Sg›2]	1.812815728087108	55693	j	t	2	šóhajtalak	sóhajtalak	alak	1	-2.932984884457958	lak	šóhajtlak	sóhajtlak	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.1Sg›2 (mondalak)	1749	test	šóhajtlak	l	jtl	jt	tl	linking vowel varies
šüppest	süppeszt	[/V][Prs.NDef.3Pl]	-1.046494159285476	77	s	t	2	šüppestenek	süppesztenek	enek	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šüppestenek	NA	NA	st	NA	linking vowel always
tapint	tapint	[/V][Prs.NDef.2Pl]	1.2683849248851644	15899	n	t	2	tapintotok	tapintotok	otok	2	-2.6319548887939765	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	tapintotok	NA	NA	nt	NA	linking vowel always
